319	496	{'rel_type': 'physical_association'}
269	603	{'rel_type': 'physical_association'}
603	457	{'rel_type': 'colocalization'}
603	215	{'rel_type': 'colocalization'}
603	252	{'rel_type': 'physical_association'}
603	410	{'rel_type': 'colocalization'}
542	309	{'rel_type': 'physical_association'}
196	555	{'rel_type': 'physical_association'}
477	7	{'rel_type': 'direct_interaction'}
444	333	{'rel_type': 'physical_association'}
338	339	{'rel_type': 'physical_association'}
338	199	{'rel_type': 'colocalization'}
338	129	{'rel_type': 'direct_interaction'}
338	144	{'rel_type': 'physical_association'}
338	186	{'rel_type': 'physical_association'}
338	180	{'rel_type': 'physical_association'}
338	505	{'rel_type': 'direct_interaction'}
535	99	{'rel_type': 'physical_association'}
382	170	{'rel_type': 'physical_association'}
170	307	{'rel_type': 'suppressive_genetic_interaction_defined_by_inequality'}
480	170	{'rel_type': 'physical_association'}
375	375	{'rel_type': 'direct_interaction'}
443	520	{'rel_type': 'direct_interaction'}
443	343	{'rel_type': 'physical_association'}
372	549	{'rel_type': 'physical_association'}
135	157	{'rel_type': 'physical_association'}
256	489	{'rel_type': 'physical_association'}
390	248	{'rel_type': 'physical_association'}
345	166	{'rel_type': 'physical_association'}
345	328	{'rel_type': 'physical_association'}
183	539	{'rel_type': 'physical_association'}
142	183	{'rel_type': 'direct_interaction'}
183	126	{'rel_type': 'physical_association'}
183	426	{'rel_type': 'direct_interaction'}
249	511	{'rel_type': 'physical_association'}
494	110	{'rel_type': 'physical_association'}
494	194	{'rel_type': 'physical_association'}
494	526	{'rel_type': 'colocalization'}
494	15	{'rel_type': 'physical_association'}
494	476	{'rel_type': 'physical_association'}
494	153	{'rel_type': 'direct_interaction'}
494	59	{'rel_type': 'direct_interaction'}
494	138	{'rel_type': 'direct_interaction'}
494	543	{'rel_type': 'association'}
494	526	{'rel_type': 'physical_association'}
494	104	{'rel_type': 'physical_association'}
494	131	{'rel_type': 'physical_association'}
494	397	{'rel_type': 'direct_interaction'}
494	461	{'rel_type': 'direct_interaction'}
494	288	{'rel_type': 'physical_association'}
161	54	{'rel_type': 'direct_interaction'}
544	105	{'rel_type': 'physical_association'}
414	347	{'rel_type': 'colocalization'}
449	318	{'rel_type': 'colocalization'}
95	449	{'rel_type': 'direct_interaction'}
80	39	{'rel_type': 'physical_association'}
102	459	{'rel_type': 'physical_association'}
102	125	{'rel_type': 'colocalization'}
102	491	{'rel_type': 'physical_association'}
383	418	{'rel_type': 'physical_association'}
383	32	{'rel_type': 'direct_interaction'}
486	383	{'rel_type': 'direct_interaction'}
383	113	{'rel_type': 'direct_interaction'}
383	533	{'rel_type': 'physical_association'}
119	130	{'rel_type': 'physical_association'}
210	525	{'rel_type': 'colocalization'}
210	400	{'rel_type': 'colocalization'}
553	263	{'rel_type': 'colocalization'}
553	431	{'rel_type': 'physical_association'}
553	154	{'rel_type': 'direct_interaction'}
99	553	{'rel_type': 'direct_interaction'}
163	295	{'rel_type': 'physical_association'}
163	514	{'rel_type': 'physical_association'}
163	284	{'rel_type': 'physical_association'}
163	566	{'rel_type': 'direct_interaction'}
61	163	{'rel_type': 'additive_genetic_interaction_defined_by_inequality'}
163	433	{'rel_type': 'physical_association'}
163	322	{'rel_type': 'physical_association'}
452	308	{'rel_type': 'physical_association'}
547	608	{'rel_type': 'colocalization'}
311	478	{'rel_type': 'physical_association'}
535	376	{'rel_type': 'physical_association'}
376	492	{'rel_type': 'physical_association'}
376	612	{'rel_type': 'physical_association'}
320	289	{'rel_type': 'physical_association'}
74	214	{'rel_type': 'physical_association'}
74	97	{'rel_type': 'physical_association'}
310	74	{'rel_type': 'physical_association'}
146	385	{'rel_type': 'physical_association'}
122	159	{'rel_type': 'physical_association'}
122	616	{'rel_type': 'physical_association'}
122	405	{'rel_type': 'physical_association'}
64	63	{'rel_type': 'colocalization'}
330	284	{'rel_type': 'physical_association'}
330	281	{'rel_type': 'colocalization'}
107	285	{'rel_type': 'direct_interaction'}
107	261	{'rel_type': 'physical_association'}
378	439	{'rel_type': 'physical_association'}
500	261	{'rel_type': 'physical_association'}
379	585	{'rel_type': 'direct_interaction'}
379	25	{'rel_type': 'physical_association'}
379	264	{'rel_type': 'physical_association'}
379	12	{'rel_type': 'physical_association'}
379	272	{'rel_type': 'colocalization'}
379	155	{'rel_type': 'physical_association'}
379	580	{'rel_type': 'association'}
379	474	{'rel_type': 'physical_association'}
379	341	{'rel_type': 'colocalization'}
156	600	{'rel_type': 'physical_association'}
156	253	{'rel_type': 'direct_interaction'}
512	365	{'rel_type': 'physical_association'}
516	197	{'rel_type': 'colocalization'}
516	362	{'rel_type': 'direct_interaction'}
516	171	{'rel_type': 'physical_association'}
516	185	{'rel_type': 'physical_association'}
516	175	{'rel_type': 'colocalization'}
